payment_id,merchant_id,customer_id,event_ts,country,merchant_segment,device,payment_method,amount_usd,payment_succeeded,decline_reason,refund_flag,dispute_flag,processing_latency_ms,platform_revenue_usd
pay_000471126,m_04689,c_0004660,2026-01-02 00:59:00,US,Mid-market,Desktop,BNPL,60.79,1,,0,0,715,1.16
pay_000095619,m_04820,c_0086330,2026-01-02 00:59:00,US,Enterprise,Mobile,Bank debit,67.84,1,,0,0,1015,1.29
pay_000452753,m_01809,c_0075536,2026-01-02 01:00:00,DE,Enterprise,Mobile,Card,60.58,0,insufficient_funds,0,0,756,0.0
pay_000979076,m_00150,c_0033155,2026-01-02 01:01:00,DE,SMB,Mobile,BNPL,94.9,1,,0,0,317,1.8
pay_000984351,m_02159,c_0179355,2026-01-02 01:01:00,AU,SMB,Desktop,Card,222.19,1,,0,0,529,4.22
pay_000374485,m_04379,c_0089832,2026-01-02 01:01:00,US,Enterprise,Desktop,Bank debit,67.44,1,,0,0,626,1.28
pay_000716085,m_02560,c_0109224,2026-01-02 01:01:00,US,Mid-market,Desktop,Card,16.51,1,,0,0,626,0.31
pay_000102009,m_02927,c_0035704,2026-01-02 01:01:00,GB,SMB,Desktop,Card,51.1,1,,0,0,469,0.97
pay_000833758,m_00312,c_0104254,2026-01-02 01:02:00,CA,SMB,Desktop,Card,27.27,1,,0,0,598,0.52
pay_000673634,m_02973,c_0057209,2026-01-02 01:03:00,US,Mid-market,Desktop,Card,94.23,1,,0,0,647,1.79
pay_000535478,m_00923,c_0110817,2026-01-02 01:03:00,CA,Mid-market,Mobile,Card,37.84,1,,0,0,1140,0.72
pay_000599595,m_00083,c_0132992,2026-01-02 01:03:00,AU,Mid-market,Desktop,Card,15.62,1,,0,0,636,0.3
pay_000715245,m_04287,c_0063015,2026-01-02 01:03:00,US,Mid-market,Mobile,Card,112.61,1,,0,0,949,2.14
pay_000648495,m_03231,c_0052685,2026-01-02 01:03:00,GB,Mid-market,Mobile,Card,16.03,0,insufficient_funds,0,0,1358,0.0
pay_000849408,m_04615,c_0030661,2026-01-02 01:04:00,AU,Mid-market,Mobile,Card,186.43,1,,0,0,912,3.54
pay_000028498,m_01592,c_0078082,2026-01-02 01:04:00,AU,SMB,Desktop,Card,53.6,1,,0,0,458,1.02
pay_000231249,m_03739,c_0142863,2026-01-02 01:04:00,DE,SMB,Mobile,Bank debit,15.93,1,,0,0,865,0.3
pay_000125379,m_01565,c_0108970,2026-01-02 01:04:00,CA,Mid-market,Mobile,Card,40.45,1,,0,0,404,0.77
pay_000751383,m_01555,c_0002431,2026-01-02 01:05:00,US,SMB,Desktop,BNPL,31.89,1,,0,0,810,0.61
pay_000642060,m_04340,c_0004092,2026-01-02 01:05:00,CA,SMB,Mobile,Bank debit,9.15,1,,0,0,1127,0.17
pay_000299440,m_04454,c_0145069,2026-01-02 01:05:00,US,Mid-market,Mobile,Card,104.09,1,,0,0,312,1.98
pay_000928435,m_01396,c_0113646,2026-01-02 01:05:00,US,Mid-market,Mobile,Wallet,47.48,1,,0,0,498,0.9
pay_000795707,m_04756,c_0057973,2026-01-02 01:05:00,GB,SMB,Desktop,Card,20.97,1,,0,0,508,0.4
pay_000003234,m_00500,c_0027615,2026-01-02 01:06:00,AU,SMB,Mobile,Card,25.96,1,,0,0,1145,0.49
pay_000127993,m_04616,c_0016349,2026-01-02 01:06:00,GB,SMB,Mobile,Card,57.54,1,,0,0,354,1.09
pay_000790378,m_03727,c_0129223,2026-01-02 01:06:00,AU,SMB,Desktop,Card,9.69,1,,0,0,827,0.18
pay_000624804,m_04700,c_0143400,2026-01-02 01:07:00,US,SMB,Mobile,Card,180.81,1,,0,0,727,3.44
pay_000755857,m_04205,c_0023666,2026-01-02 01:07:00,US,Enterprise,Mobile,Card,127.79,1,,0,0,520,2.43
pay_000309401,m_02965,c_0029154,2026-01-02 01:08:00,US,Mid-market,Mobile,Card,34.77,1,,0,0,599,0.66
pay_000731981,m_03091,c_0106213,2026-01-02 01:08:00,GB,Enterprise,Mobile,Card,68.97,1,,0,0,578,1.31
pay_000562984,m_04796,c_0140110,2026-01-02 01:08:00,US,Mid-market,Mobile,BNPL,64.12,1,,0,0,754,1.22
pay_000288911,m_03618,c_0100321,2026-01-02 01:08:00,AU,Mid-market,Mobile,Bank debit,32.93,1,,0,0,887,0.63
pay_000252472,m_03631,c_0178550,2026-01-02 01:09:00,GB,SMB,Desktop,Card,16.92,1,,0,0,555,0.32
pay_000407069,m_02976,c_0003881,2026-01-02 01:10:00,CA,SMB,Desktop,Card,49.89,1,,0,0,415,0.95
pay_000181973,m_03962,c_0025692,2026-01-02 01:10:00,US,Mid-market,Mobile,Card,47.0,1,,1,0,722,0.89
pay_000861828,m_00621,c_0147950,2026-01-02 01:10:00,US,SMB,Mobile,Card,43.04,1,,0,0,1171,0.82
pay_000315048,m_03776,c_0091940,2026-01-02 01:11:00,CA,Mid-market,Desktop,Wallet,27.42,1,,0,0,528,0.52
pay_000045971,m_04539,c_0135164,2026-01-02 01:11:00,US,Mid-market,Desktop,Wallet,31.37,1,,1,0,571,0.6
pay_000237469,m_04766,c_0089172,2026-01-02 01:12:00,US,Mid-market,Mobile,Card,166.9,1,,0,0,183,3.17
pay_000174628,m_03009,c_0043551,2026-01-02 01:12:00,GB,SMB,Mobile,Card,14.78,1,,0,0,683,0.28
pay_000815884,m_04912,c_0031880,2026-01-02 01:12:00,AU,Mid-market,Mobile,Bank debit,74.01,1,,0,0,1102,1.41
pay_000964815,m_03896,c_0078804,2026-01-02 01:12:00,DE,Enterprise,Mobile,Card,47.66,1,,0,0,782,0.91
pay_000538476,m_04476,c_0000580,2026-01-02 01:13:00,DE,SMB,Mobile,Bank debit,18.31,1,,0,0,1206,0.35
pay_000363385,m_00203,c_0004577,2026-01-02 01:13:00,US,SMB,Mobile,Card,27.12,1,,0,0,571,0.52
pay_000104241,m_02010,c_0010094,2026-01-02 01:13:00,DE,SMB,Desktop,Card,48.34,1,,0,0,577,0.92
pay_000992727,m_00543,c_0066832,2026-01-02 01:13:00,GB,Enterprise,Desktop,Card,123.59,1,,0,0,469,2.35
pay_000012969,m_01119,c_0130210,2026-01-02 01:13:00,US,SMB,Mobile,Wallet,22.18,1,,0,0,1162,0.42
pay_000399353,m_04757,c_0163443,2026-01-02 01:14:00,AU,Mid-market,Desktop,Card,237.74,1,,0,0,831,4.52
pay_000411748,m_02749,c_0177535,2026-01-02 01:14:00,US,Mid-market,Mobile,Card,115.58,1,,1,0,394,2.2
pay_000035167,m_04454,c_0071325,2026-01-02 01:14:00,US,Mid-market,Mobile,Card,76.02,1,,0,0,809,1.44
pay_000505450,m_01544,c_0021312,2026-01-02 01:15:00,US,SMB,Mobile,Card,9.44,1,,0,0,807,0.18
pay_000034794,m_03490,c_0150652,2026-01-02 01:15:00,US,Enterprise,Mobile,Bank debit,58.56,1,,0,0,817,1.11
pay_000873252,m_04824,c_0137397,2026-01-02 01:15:00,US,Mid-market,Mobile,Wallet,45.67,1,,0,0,807,0.87
pay_000700106,m_02404,c_0070624,2026-01-02 01:16:00,CA,SMB,Mobile,Card,54.74,1,,0,0,424,1.04
pay_000088896,m_04313,c_0109156,2026-01-02 01:16:00,DE,Mid-market,Mobile,Card,19.25,1,,0,0,1146,0.37
pay_000599864,m_01748,c_0144365,2026-01-02 01:16:00,US,SMB,Mobile,Bank debit,63.95,1,,0,0,1320,1.22
pay_000842800,m_03686,c_0035724,2026-01-02 01:17:00,US,SMB,Mobile,Wallet,10.13,1,,0,0,876,0.19
pay_000572043,m_03856,c_0057825,2026-01-02 01:17:00,CA,Mid-market,Desktop,Card,348.31,1,,0,0,903,6.62
pay_000816625,m_03958,c_0001490,2026-01-02 01:17:00,US,SMB,Mobile,Card,52.87,1,,0,0,592,1.0
pay_000455931,m_03314,c_0163132,2026-01-02 01:17:00,US,SMB,Desktop,Card,150.32,1,,0,0,568,2.86
pay_000815984,m_04092,c_0034114,2026-01-02 01:18:00,DE,Mid-market,Mobile,Card,93.72,1,,0,0,1062,1.78
pay_000602507,m_00208,c_0171603,2026-01-02 01:18:00,US,Mid-market,Desktop,Wallet,18.77,1,,0,0,801,0.36
pay_000806244,m_02589,c_0031088,2026-01-02 01:18:00,US,SMB,Desktop,Card,67.67,1,,0,0,757,1.29
pay_000872175,m_01435,c_0122728,2026-01-02 01:18:00,DE,SMB,Mobile,Bank debit,107.33,1,,0,0,1114,2.04
pay_000068600,m_00642,c_0119955,2026-01-02 01:19:00,US,Mid-market,Mobile,Card,20.01,1,,0,0,374,0.38
pay_000866941,m_01605,c_0154890,2026-01-02 01:19:00,US,SMB,Desktop,Card,53.47,1,,1,0,613,1.02
pay_000345236,m_02861,c_0054507,2026-01-02 01:19:00,DE,SMB,Mobile,Card,21.75,1,,0,0,684,0.41
pay_000480777,m_02910,c_0083875,2026-01-02 01:20:00,CA,SMB,Desktop,BNPL,67.73,0,insufficient_funds,0,0,854,0.0
pay_000673234,m_04981,c_0007328,2026-01-02 01:20:00,US,SMB,Mobile,Card,28.88,0,expired_card,0,0,1002,0.0
pay_000906626,m_01012,c_0112744,2026-01-02 01:20:00,AU,Mid-market,Mobile,Card,447.73,1,,0,0,563,8.51
pay_000969705,m_03910,c_0137083,2026-01-02 01:21:00,GB,Mid-market,Desktop,Card,109.1,1,,0,0,886,2.07
pay_000115132,m_02292,c_0177207,2026-01-02 01:22:00,CA,Enterprise,Desktop,Card,13.13,1,,0,0,529,0.25
pay_000685092,m_04122,c_0087208,2026-01-02 01:22:00,DE,Mid-market,Desktop,Card,193.04,1,,0,0,773,3.67
pay_000213221,m_04720,c_0161017,2026-01-02 01:23:00,AU,Mid-market,Mobile,Card,64.08,1,,0,0,823,1.22
pay_000672220,m_03137,c_0009957,2026-01-02 01:23:00,DE,SMB,Mobile,Bank debit,22.15,1,,0,0,1252,0.42
pay_000279975,m_02606,c_0132250,2026-01-02 01:23:00,AU,SMB,Desktop,Card,13.07,1,,0,0,610,0.25
pay_000282713,m_03590,c_0127473,2026-01-02 01:23:00,US,Mid-market,Mobile,Card,53.89,1,,0,0,705,1.02
pay_000516893,m_04847,c_0071724,2026-01-02 01:24:00,US,Enterprise,Desktop,Wallet,92.24,1,,0,0,479,1.75
pay_000245096,m_00371,c_0066614,2026-01-02 01:25:00,GB,Mid-market,Mobile,Card,48.68,1,,0,0,706,0.92
pay_000855775,m_01881,c_0109656,2026-01-02 01:25:00,US,SMB,Mobile,Card,10.91,1,,0,0,627,0.21
pay_000359778,m_03357,c_0007053,2026-01-02 01:25:00,US,SMB,Desktop,Card,11.07,1,,0,0,522,0.21
pay_000006358,m_03644,c_0170846,2026-01-02 01:26:00,CA,SMB,Mobile,Wallet,10.57,1,,0,0,908,0.2
pay_000768095,m_02067,c_0164651,2026-01-02 01:26:00,US,Enterprise,Desktop,Wallet,104.28,1,,0,0,1031,1.98
pay_000177040,m_04879,c_0054162,2026-01-02 01:26:00,US,Mid-market,Desktop,Card,20.84,1,,0,0,449,0.4
pay_000831288,m_02996,c_0166089,2026-01-02 01:26:00,US,SMB,Mobile,Card,11.21,1,,0,0,814,0.21
pay_000576126,m_03856,c_0127880,2026-01-02 01:27:00,US,Mid-market,Mobile,Bank debit,47.06,0,insufficient_funds,0,0,725,0.0
pay_000192467,m_03380,c_0078299,2026-01-02 01:27:00,US,Mid-market,Mobile,Card,48.73,1,,0,0,666,0.93
pay_000103944,m_03255,c_0003483,2026-01-02 01:27:00,CA,Enterprise,Desktop,Card,32.5,1,,0,0,819,0.62
pay_000717413,m_03695,c_0020466,2026-01-02 01:27:00,GB,Enterprise,Mobile,Card,47.67,1,,0,0,630,0.91
pay_000355634,m_03359,c_0070984,2026-01-02 01:28:00,US,Mid-market,Mobile,Wallet,25.69,1,,0,0,814,0.49
pay_000833669,m_00941,c_0015865,2026-01-02 01:29:00,CA,SMB,Desktop,Bank debit,4.59,1,,0,0,1741,0.09
pay_000726026,m_03523,c_0064262,2026-01-02 01:29:00,CA,SMB,Mobile,Card,34.1,1,,0,0,463,0.65
pay_000252590,m_02665,c_0015016,2026-01-02 01:30:00,DE,SMB,Mobile,Card,18.2,1,,0,0,596,0.35
pay_000303129,m_03798,c_0016293,2026-01-02 01:30:00,AU,SMB,Desktop,Card,20.2,1,,0,0,536,0.38
pay_000667201,m_03132,c_0080593,2026-01-02 01:30:00,DE,Enterprise,Mobile,Card,22.52,0,insufficient_funds,0,0,555,0.0
pay_000230794,m_01673,c_0146005,2026-01-02 01:30:00,US,SMB,Mobile,Card,6.34,1,,0,0,649,0.12
pay_000488422,m_02533,c_0020444,2026-01-02 01:30:00,CA,Mid-market,Desktop,Bank debit,50.63,1,,0,0,1119,0.96
pay_000454867,m_02532,c_0131731,2026-01-02 01:30:00,US,SMB,Desktop,Card,45.89,1,,0,0,554,0.87
pay_000246917,m_02874,c_0063755,2026-01-02 01:31:00,US,SMB,Mobile,Card,18.18,1,,0,0,699,0.35
pay_000448489,m_04339,c_0179145,2026-01-02 01:32:00,US,SMB,Mobile,Card,108.11,1,,0,0,1045,2.05
pay_000598672,m_01839,c_0124974,2026-01-02 01:32:00,CA,SMB,Desktop,Wallet,24.55,1,,0,0,669,0.47
pay_000262211,m_02274,c_0030605,2026-01-02 01:32:00,GB,SMB,Mobile,Wallet,23.02,1,,0,0,752,0.44
pay_000369924,m_01962,c_0026226,2026-01-02 01:32:00,US,Mid-market,Desktop,Card,92.0,1,,0,0,473,1.75
pay_000000901,m_03617,c_0037080,2026-01-02 01:32:00,US,Enterprise,Desktop,Wallet,88.99,1,,0,0,730,1.69
pay_000449554,m_00049,c_0107852,2026-01-02 01:33:00,US,Mid-market,Desktop,Wallet,86.11,1,,0,0,778,1.64
pay_000440248,m_02043,c_0155283,2026-01-02 01:33:00,GB,SMB,Desktop,Card,38.88,1,,0,0,923,0.74
pay_000593557,m_02793,c_0036881,2026-01-02 01:33:00,CA,SMB,Desktop,Card,51.13,1,,0,0,831,0.97
pay_000475492,m_04484,c_0120106,2026-01-02 01:33:00,AU,SMB,Mobile,Card,31.39,1,,0,0,478,0.6
pay_000977433,m_02645,c_0045713,2026-01-02 01:33:00,DE,Mid-market,Mobile,Card,65.47,1,,0,0,634,1.24
pay_000513399,m_03774,c_0067082,2026-01-02 01:33:00,US,SMB,Mobile,Card,50.85,1,,0,0,768,0.97
pay_000849938,m_02723,c_0100371,2026-01-02 01:34:00,GB,SMB,Desktop,Wallet,102.98,1,,0,0,669,1.96
pay_000073287,m_02688,c_0124338,2026-01-02 01:34:00,GB,SMB,Mobile,Bank debit,167.0,1,,0,0,816,3.17
pay_000991947,m_02083,c_0040887,2026-01-02 01:34:00,CA,SMB,Desktop,BNPL,39.18,1,,0,0,695,0.74
pay_000090236,m_02230,c_0170510,2026-01-02 01:35:00,US,Enterprise,Mobile,Card,315.47,1,,0,0,479,5.99
pay_000135669,m_01828,c_0107631,2026-01-02 01:35:00,GB,SMB,Mobile,Wallet,7.58,1,,0,0,604,0.14
pay_000121761,m_02875,c_0109863,2026-01-02 01:36:00,CA,SMB,Desktop,Card,97.36,1,,0,0,1021,1.85
pay_000062246,m_01998,c_0020241,2026-01-02 01:36:00,US,SMB,Desktop,Bank debit,49.01,1,,0,0,1286,0.93
pay_000169572,m_01226,c_0033614,2026-01-02 01:36:00,AU,Enterprise,Mobile,Card,32.81,1,,0,0,820,0.62
pay_000235189,m_03836,c_0116644,2026-01-02 01:36:00,AU,Mid-market,Mobile,BNPL,18.14,0,suspected_fraud,0,0,693,0.0
pay_000855576,m_02896,c_0100070,2026-01-02 01:36:00,US,SMB,Desktop,Card,46.81,1,,0,0,1047,0.89
pay_000038512,m_01381,c_0120301,2026-01-02 01:37:00,GB,SMB,Mobile,Card,6.74,1,,0,0,320,0.13
pay_000080992,m_00698,c_0123587,2026-01-02 01:37:00,CA,SMB,Mobile,Wallet,17.84,1,,0,0,909,0.34
pay_000572541,m_01788,c_0178228,2026-01-02 01:37:00,US,Mid-market,Desktop,Card,51.04,1,,0,0,1206,0.97
pay_000057465,m_01162,c_0088148,2026-01-02 01:38:00,GB,SMB,Mobile,BNPL,7.85,1,,0,0,814,0.15
pay_000914599,m_00505,c_0082670,2026-01-02 01:38:00,US,SMB,Mobile,Card,288.0,1,,0,0,1041,5.47
pay_000820207,m_04748,c_0112754,2026-01-02 01:38:00,CA,Mid-market,Desktop,BNPL,14.32,1,,0,0,858,0.27
pay_000922906,m_00005,c_0176499,2026-01-02 01:39:00,US,SMB,Desktop,Card,27.26,1,,0,0,770,0.52
pay_000102441,m_00956,c_0158343,2026-01-02 01:39:00,US,Mid-market,Desktop,Card,10.51,0,insufficient_funds,0,0,696,0.0
pay_000106840,m_04897,c_0121174,2026-01-02 01:39:00,US,Mid-market,Mobile,Card,29.12,1,,0,0,879,0.55
pay_000009546,m_00108,c_0126737,2026-01-02 01:39:00,US,Enterprise,Mobile,Wallet,39.32,1,,0,0,685,0.75
pay_000330015,m_04585,c_0076654,2026-01-02 01:39:00,US,SMB,Desktop,Card,39.72,1,,0,0,754,0.75
pay_000304738,m_03865,c_0074316,2026-01-02 01:39:00,US,Mid-market,Mobile,Card,52.49,1,,0,0,418,1.0
pay_000982365,m_02344,c_0176708,2026-01-02 01:40:00,DE,Mid-market,Mobile,Card,64.61,1,,0,0,1031,1.23
pay_000657771,m_00700,c_0080915,2026-01-02 01:40:00,US,Mid-market,Desktop,Card,42.51,1,,0,0,421,0.81
pay_000776371,m_01789,c_0072565,2026-01-02 01:40:00,GB,SMB,Mobile,Card,345.57,1,,0,0,627,6.57
pay_000880341,m_03786,c_0100323,2026-01-02 01:41:00,DE,SMB,Mobile,Bank debit,50.21,1,,0,0,1122,0.95
pay_000710127,m_03637,c_0058379,2026-01-02 01:41:00,DE,SMB,Mobile,Bank debit,49.01,1,,0,0,576,0.93
pay_000917783,m_04820,c_0076168,2026-01-02 01:41:00,DE,SMB,Desktop,BNPL,57.5,1,,0,0,769,1.09
pay_000786972,m_03437,c_0046357,2026-01-02 01:42:00,AU,Mid-market,Desktop,Card,131.86,0,suspected_fraud,0,0,871,0.0
pay_000824826,m_00552,c_0029806,2026-01-02 01:42:00,CA,SMB,Mobile,Bank debit,23.67,1,,0,1,879,0.45
pay_000843426,m_01020,c_0030692,2026-01-02 01:42:00,GB,SMB,Mobile,Card,31.31,1,,0,0,1076,0.59
pay_000538007,m_00356,c_0002736,2026-01-02 01:42:00,US,Mid-market,Mobile,Card,52.23,1,,0,0,817,0.99
pay_000601735,m_03085,c_0143415,2026-01-02 01:42:00,GB,Mid-market,Desktop,Bank debit,17.66,1,,0,0,1089,0.34
pay_000844148,m_03367,c_0072341,2026-01-02 01:43:00,GB,SMB,Mobile,Wallet,32.28,1,,0,0,703,0.61
pay_000758757,m_03348,c_0073572,2026-01-02 01:43:00,CA,Enterprise,Mobile,Card,220.31,1,,0,0,730,4.19
pay_000272865,m_02115,c_0122340,2026-01-02 01:43:00,US,Enterprise,Mobile,Card,107.39,1,,0,0,726,2.04
pay_000914888,m_02625,c_0113470,2026-01-02 01:44:00,US,SMB,Mobile,Wallet,16.51,1,,0,0,492,0.31
pay_000539473,m_04745,c_0078143,2026-01-02 01:44:00,AU,SMB,Mobile,Wallet,66.13,1,,0,0,819,1.26
pay_000216030,m_02567,c_0140734,2026-01-02 01:45:00,GB,Mid-market,Mobile,Card,51.43,1,,0,0,640,0.98
pay_000445309,m_00325,c_0049066,2026-01-02 01:45:00,US,SMB,Mobile,Wallet,104.26,1,,0,0,727,1.98
pay_000927034,m_04626,c_0145176,2026-01-02 01:46:00,DE,Enterprise,Desktop,Card,209.57,1,,0,0,881,3.98
pay_000760781,m_03805,c_0130778,2026-01-02 01:47:00,US,Mid-market,Mobile,Bank debit,70.86,0,issuer_decline,0,0,917,0.0
pay_000151746,m_01758,c_0104517,2026-01-02 01:47:00,CA,SMB,Desktop,Card,120.32,1,,0,0,968,2.29
pay_000569002,m_03317,c_0177594,2026-01-02 01:47:00,AU,Enterprise,Mobile,Card,23.77,1,,0,0,897,0.45
pay_000441578,m_02369,c_0173440,2026-01-02 01:48:00,AU,Mid-market,Mobile,Card,107.97,1,,0,0,574,2.05
pay_000360854,m_01170,c_0049446,2026-01-02 01:48:00,GB,SMB,Desktop,Card,18.85,0,issuer_decline,0,0,460,0.0
pay_000247283,m_00554,c_0107655,2026-01-02 01:48:00,US,Mid-market,Desktop,Wallet,64.64,1,,0,0,476,1.23
pay_000422695,m_01268,c_0168222,2026-01-02 01:49:00,CA,Mid-market,Mobile,Wallet,17.18,1,,0,0,811,0.33
pay_000572246,m_01360,c_0068447,2026-01-02 01:49:00,US,SMB,Desktop,Card,18.38,1,,0,0,516,0.35
pay_000902269,m_01775,c_0074390,2026-01-02 01:49:00,GB,Mid-market,Mobile,Card,446.96,1,,0,0,714,8.49
pay_000011151,m_00935,c_0044528,2026-01-02 01:49:00,US,SMB,Mobile,Card,72.88,1,,1,0,427,1.38
pay_000697095,m_02207,c_0132646,2026-01-02 01:49:00,CA,SMB,Desktop,Card,99.34,1,,1,0,767,1.89
pay_000967928,m_03713,c_0058762,2026-01-02 01:49:00,US,Mid-market,Mobile,Card,37.61,1,,0,0,888,0.71
pay_000231213,m_04075,c_0076807,2026-01-02 01:49:00,US,SMB,Desktop,BNPL,31.91,1,,0,0,507,0.61
pay_000391257,m_01462,c_0015725,2026-01-02 01:49:00,DE,Mid-market,Mobile,Card,12.53,1,,0,0,681,0.24
pay_000467531,m_04447,c_0006931,2026-01-02 01:50:00,GB,Enterprise,Mobile,Card,114.65,1,,0,0,841,2.18
pay_000658038,m_04437,c_0008861,2026-01-02 01:50:00,US,Mid-market,Mobile,Card,16.45,1,,0,0,819,0.31
pay_000352415,m_02105,c_0029302,2026-01-02 01:51:00,CA,SMB,Mobile,Card,8.31,1,,0,0,723,0.16
pay_000883692,m_01474,c_0006085,2026-01-02 01:52:00,GB,SMB,Mobile,Wallet,63.76,1,,0,0,732,1.21
pay_000963826,m_02642,c_0032490,2026-01-02 01:52:00,CA,SMB,Mobile,Card,84.94,1,,0,0,802,1.61
pay_000947676,m_00040,c_0050284,2026-01-02 01:52:00,US,Mid-market,Desktop,Bank debit,35.1,1,,1,0,1192,0.67
pay_000393975,m_04727,c_0119083,2026-01-02 01:52:00,US,SMB,Desktop,Card,20.89,1,,1,0,949,0.4
pay_000752581,m_03412,c_0003781,2026-01-02 01:52:00,US,Mid-market,Desktop,Card,76.49,1,,0,0,1052,1.45
pay_000614430,m_03448,c_0032804,2026-01-02 01:53:00,AU,Enterprise,Desktop,Card,144.36,1,,0,0,687,2.74
pay_000653759,m_02497,c_0039414,2026-01-02 01:53:00,DE,Mid-market,Desktop,Card,28.46,1,,0,0,881,0.54
pay_000057308,m_04653,c_0041234,2026-01-02 01:53:00,GB,Mid-market,Desktop,Card,117.25,1,,0,0,514,2.23
pay_000708577,m_02811,c_0094858,2026-01-02 01:53:00,GB,SMB,Desktop,Bank debit,46.98,1,,0,0,888,0.89
pay_000133762,m_04660,c_0013399,2026-01-02 01:54:00,DE,Enterprise,Mobile,Wallet,138.34,1,,0,0,530,2.63
pay_000699258,m_01039,c_0004432,2026-01-02 01:54:00,CA,Enterprise,Mobile,Card,274.03,1,,0,0,641,5.21
pay_000452050,m_01427,c_0141230,2026-01-02 01:54:00,US,SMB,Desktop,Card,6.48,1,,0,0,704,0.12
pay_000598845,m_00555,c_0067316,2026-01-02 01:54:00,US,SMB,Mobile,BNPL,48.84,1,,0,0,574,0.93
pay_000230674,m_02964,c_0107253,2026-01-02 01:55:00,AU,Mid-market,Desktop,Bank debit,119.74,1,,0,0,1067,2.28
pay_000025022,m_02106,c_0154562,2026-01-02 01:55:00,CA,SMB,Mobile,Card,109.05,1,,0,0,935,2.07
pay_000976084,m_02167,c_0009336,2026-01-02 01:55:00,US,SMB,Desktop,Card,245.01,1,,0,0,888,4.66
pay_000019902,m_01746,c_0106673,2026-01-02 01:56:00,GB,Enterprise,Mobile,Card,73.08,1,,0,0,551,1.39
pay_000768754,m_01214,c_0039521,2026-01-02 01:56:00,DE,SMB,Mobile,Card,27.27,1,,0,0,673,0.52
pay_000678299,m_02447,c_0017460,2026-01-02 01:56:00,AU,Mid-market,Mobile,Bank debit,49.83,1,,0,0,1095,0.95
pay_000173267,m_01326,c_0008199,2026-01-02 01:56:00,GB,SMB,Mobile,Card,11.02,1,,0,0,875,0.21
pay_000010456,m_04646,c_0003061,2026-01-02 01:56:00,AU,Mid-market,Desktop,Bank debit,56.08,1,,0,0,1007,1.07
pay_000006521,m_00502,c_0125640,2026-01-02 01:57:00,AU,SMB,Desktop,BNPL,9.63,1,,0,0,1109,0.18
pay_000236052,m_04722,c_0010240,2026-01-02 01:57:00,CA,Mid-market,Desktop,Wallet,34.67,1,,0,0,627,0.66
pay_000527944,m_03527,c_0156832,2026-01-02 01:58:00,CA,Mid-market,Mobile,Card,67.68,1,,0,0,1005,1.29
pay_000673848,m_04190,c_0066144,2026-01-02 01:58:00,CA,SMB,Desktop,Card,31.8,1,,0,0,993,0.6
pay_000876152,m_00202,c_0057058,2026-01-02 01:58:00,US,SMB,Desktop,Card,70.51,1,,0,0,918,1.34
pay_000238503,m_01199,c_0131885,2026-01-02 01:58:00,GB,SMB,Mobile,Card,77.56,1,,0,0,870,1.47
pay_000229844,m_02646,c_0051488,2026-01-02 01:58:00,US,SMB,Desktop,Bank debit,153.78,1,,0,0,943,2.92
pay_000024167,m_03510,c_0139234,2026-01-02 01:58:00,CA,SMB,Mobile,BNPL,37.39,1,,0,0,530,0.71
pay_000387393,m_03104,c_0116442,2026-01-02 01:59:00,US,SMB,Desktop,Card,66.59,1,,0,0,516,1.27
pay_000337957,m_04235,c_0035052,2026-01-02 01:59:00,CA,Mid-market,Mobile,Card,19.62,1,,0,0,1062,0.37
pay_000377523,m_04969,c_0146473,2026-01-02 02:00:00,GB,SMB,Mobile,Card,22.84,1,,0,0,105,0.43
pay_000106950,m_04691,c_0001055,2026-01-02 02:00:00,US,Enterprise,Mobile,Bank debit,40.76,1,,0,0,825,0.77
pay_000926374,m_01243,c_0116599,2026-01-02 02:00:00,US,SMB,Desktop,Wallet,66.11,1,,0,0,627,1.26
pay_000487944,m_04590,c_0000166,2026-01-02 02:00:00,US,Mid-market,Desktop,Card,29.76,1,,0,0,1208,0.57
pay_000419122,m_02410,c_0172317,2026-01-02 02:01:00,US,SMB,Mobile,Wallet,58.23,1,,0,0,882,1.11
pay_000173113,m_04109,c_0065207,2026-01-02 02:01:00,US,Mid-market,Mobile,Wallet,37.99,1,,0,0,753,0.72
pay_000708684,m_01313,c_0090093,2026-01-02 02:01:00,US,Mid-market,Mobile,Wallet,9.63,1,,0,0,964,0.18
pay_000719058,m_01718,c_0108918,2026-01-02 02:01:00,AU,Mid-market,Mobile,Card,77.56,1,,0,0,303,1.47
pay_000650418,m_03663,c_0008927,2026-01-02 02:02:00,AU,SMB,Desktop,Bank debit,91.43,1,,0,0,1297,1.74
pay_000105390,m_03821,c_0160251,2026-01-02 02:02:00,US,Mid-market,Mobile,Wallet,9.18,0,expired_card,0,0,684,0.0
pay_000674416,m_02102,c_0001845,2026-01-02 02:03:00,CA,Mid-market,Desktop,Wallet,17.56,1,,0,0,940,0.33
pay_000641574,m_02633,c_0027975,2026-01-02 02:04:00,GB,SMB,Mobile,BNPL,36.3,1,,0,0,964,0.69
pay_000600072,m_04889,c_0178042,2026-01-02 02:04:00,US,SMB,Mobile,Card,34.05,1,,0,0,828,0.65
pay_000178185,m_00504,c_0061894,2026-01-02 02:04:00,CA,Mid-market,Mobile,Card,40.86,1,,0,0,1076,0.78
pay_000854173,m_00288,c_0029937,2026-01-02 02:05:00,US,SMB,Desktop,Card,49.29,1,,0,0,100,0.94
